,date,username,tweet,hashtags,nlikes,nreplies,nretweets,timezone,place,geo
14,2020-06-09 16:49:20,miami_urology,"Today, a few of our residents took part in a white coats for black lives protest in acknowledgement of the history of injustice and oppression in the black community. Together we can effect change!
#blacklivesmatterFL #blacklivesmatter #WhiteCoatsForBlackLives #MedTwitter #blm  pic.twitter.com/MVjBCOdo1n","['#blacklivesmatterfl', '#blacklivesmatter', '#whitecoatsforblacklives', '#medtwitter', '#blm']",37,0,8,PDT,,
15,2020-06-09 16:49:14,generallegz,"They really got my big bro down, Fuck the system!! #freeHushpuppi #BLM","['#freehushpuppi', '#blm']",28,0,2,PDT,,
16,2020-06-09 16:48:11,civics101pod,"New ep today on Protest: what it is constitutionally, how it changed in the courts, and its place in the scope of US History, from the Boston Tea Party to Orangeburg to #blm. Featuring @Bakari_Sellers and @AlvinBTilleryJr of @PoliSciatNU.  https://podcasts.apple.com/us/podcast/civic-action-protest/id1195657423?i=1000477354454 … #sschat #apgov pic.twitter.com/NeaPZ1GFc5","['#blm', '#sschat', '#apgov']",18,0,11,PDT,,
17,2020-06-09 16:48:01,REALEthanHD,Thank you to @BrianCooook for making this rad #BLM vinyl cut out for the shop window!  https://twitter.com/DestinyCityComx/status/1270502688585682945 …,['#blm'],41,0,6,PDT,,
18,2020-06-09 16:47:56,wpgphotog,"SHOCKER. The same guy who opposes Bubba’s #BLM car is against this #PRIDE scheme. 
Hey man. Ever think for a second that maybe everyone else isn’t the problem?","['#blm', '#pride']",22,1,0,PDT,,
19,2020-06-09 16:47:49,xGodfident,"We plan on taking 8 minutes before bracket to honor and show support to George Floyd and the #BLM movement. So if you do not fall in line with that, you may not want to show up. Stay safe.  https://twitter.com/3rdDayGG/status/1270501812114685955 …",['#blm'],14,2,1,PDT,,
20,2020-06-09 16:45:54,daniellaaarisen,"Reminder: people can be allies to #BLM in many ways.  Starting conversations within our own communities is a lot more productive than posting the exact same shit as everyone else on your IG feed. Also, you never know what someone is doing behind the scenes. BE KIND TO EACH OTHER.",['#blm'],13,0,1,PDT,,
21,2020-06-09 16:45:24,kyle_newman,"Mate, you know your Star Wars! #respect #blm","['#respect', '#blm']",78,0,0,PDT,,
22,2020-06-09 16:43:24,Ervy_Ronaldo9,Norwalk really showed up today!! Love to see my community come together and support our brother and sisters !!✊🏽👏🏽 #BLM,['#blm'],27,0,4,PDT,,
23,2020-06-09 16:42:28,EveKeneinan,"As long as #BLM is tearing down statues, could you at least wreck some of Marx? 

He was a massive racist after all.  pic.twitter.com/CLGPf5Gzkd",['#blm'],56,2,20,PDT,,
24,2020-06-09 16:41:52,LJWhitman1,"#BLM 
The following is a list of successful police free societies:",['#blm'],14,2,3,PDT,,
25,2020-06-09 16:41:04,BuckSexton,"Left’s Playbook Easily Seen in #BLM Litmus Test 
  https://www.bucksexton.com/content/2020-06-09-lefts-playbook-easily-seen-in-blm-litmus-test/ …",['#blm'],273,13,139,PDT,,
26,2020-06-09 16:40:07,AndreaToyias,"I’ve been paralyzed w/crippling sadness & rage re: the brutality & suffering that’s going on in the world. Nothing I can say that hasn’t been said already. All we can do is love each other, protect each other & fight for each other. Every minute. Every day. We are family. 🖤#BLM  pic.twitter.com/eWalyKf3P3",['#blm'],110,5,10,PDT,,
27,2020-06-09 16:39:09,yerawizardkelly,"This is what happened when I caught a brand, Teddy Blake, posting #BlackLivesMatter, upon which I found  out one of their influencers was VERY racist & posting racist images adjacent to them! Since they seemed SO for #BLM, I screenshot & sent them her images. This is their reply.  pic.twitter.com/nbVM3HrO1K","['#blacklivesmatter', '#blm']",54,7,13,PDT,,
28,2020-06-09 16:37:28,Bohanon1kk,Toilet gang we the shit!!!!! #BLM  pic.twitter.com/tkdMhg5NA4,['#blm'],20,2,4,PDT,,
29,2020-06-09 16:37:12,WrackWonder,The racist restaurant in town was just tagged with #BLM graffiti and that's DELIGHTFUL!  pic.twitter.com/q6JZLmpMkW,['#blm'],14,0,0,PDT,,
30,2020-06-09 16:35:09,reggiebrownart,"Please try to remember that what they believe, as well as what they do and cause you to endure does not testify to your inferiority but their inhumanity.-James Baldwin #BlackLivesMattter #drawingwhileblack #love #BLM #GeorgeFloyd #blacklifematters #kidlit pic.twitter.com/sxpN6M9wkf","['#blacklivesmattter', '#drawingwhileblack', '#love', '#blm', '#georgefloyd', '#blacklifematters', '#kidlit']",27,0,6,PDT,,
31,2020-06-09 16:33:46,picACABdillo,Police are Trained to Kill Us! #BLM  pic.twitter.com/7h7GI6klCp,['#blm'],24,1,9,PDT,,
32,2020-06-09 16:32:52,nelliemusic_,but anywho none of this shit should even be discussed right now we should be focusing on our brothers and sisters in the black community and making sure all latinx folks are in support of #BLM,['#blm'],29,1,2,PDT,,
33,2020-06-09 16:31:27,BlackGirlHockey,This is the good shit. #BLM  https://twitter.com/tori_sully/status/1270419188532891648 …,['#blm'],28,1,5,PDT,,
34,2020-06-09 16:29:52,LondonJennn,"Intro to Battle Rap Stands Up for #BLM, Battle Rap World, Episode 005, featuring @BattleRapTrap with a poignant verse 💔🖤✊🏽✊🏽✊🏽
#LinkInBio pic.twitter.com/i4VzctXdst","['#blm', '#linkinbio']",11,0,10,PDT,,
35,2020-06-09 16:28:51,gerryconway,"It's a collection of artist-designed t-shirts raising funds for #BlackLivesMattters #BLM by claiming a symbol of oppression as a symbol of justice. The first three shirts are available for purchase now, and another shirt will be added every two days.","['#blacklivesmattters', '#blm']",443,7,84,PDT,,
36,2020-06-09 16:28:32,shuchig,"Simple #BLM msg to #CSForAll fam today- collab+engage with, follow, #amplify #BIPOC voices & scholarship in our community #amplifyBlackvoices (w/ thanks to @ProfTiaMadkins @Friedamca Jakita Thomas Jessi Solyom @joannagoode13) for your CRP in CS bk chapter https://www.shuchigrover.com/culturally-relevant-pedagogy-meaningfully-addressing-racism-in-cs-education/ …","['#blm', '#csforall', '#amplify', '#bipoc', '#amplifyblackvoices']",43,1,21,PDT,,
37,2020-06-09 16:27:30,wrestlelamia,John Cena matched BTS donation of over $1 Million to #BLM. How can Cena be anymore of an incredible human being. What an amazing role model for this world.  pic.twitter.com/Qj3VZR4Nc9,['#blm'],55,3,12,PDT,,
38,2020-06-09 16:27:25,ccbandit4resist,"""Beyond The Streets""
➡️Ways Your Community Can Engage In Arrays Of Liberation, Even If You Cant Be In Streets.
#BLM
#BlackDisabledLivesMatter
#BlackLivesMatter https://twitter.com/LEAD_Coalition/status/1270078895430090752 …","['#blm', '#blackdisabledlivesmatter', '#blacklivesmatter']",12,0,10,PDT,,
39,2020-06-09 16:25:43,MauricioValdez_,Saw this interaction on instagram & it made me realize the power we have in numbers when fighting for a good cause #BLM 👏🏻👏🏻👏🏻👏🏻👏🏻  pic.twitter.com/jWuSRM3sSt,['#blm'],37,1,10,PDT,,
40,2020-06-09 16:24:16,robjourneyy,#BLM mural done in Uptown Charlotte today!  pic.twitter.com/1Z2KgpvuaS,['#blm'],325,11,121,PDT,,
41,2020-06-09 16:23:21,nycjamgal,"Let's pretend we're walking into #TheGorge together. I miss @phish. But, I really miss your beautiful faces and all our collective energy more. Glad we get a #DinnerAndAMovie tonight. Please donate to @colorofchange so all faces are represented. #BLM #DefundPolice pic.twitter.com/kvCHawRN81","['#thegorge', '#dinnerandamovie', '#blm', '#defundpolice']",88,3,5,PDT,,
42,2020-06-09 16:22:43,Arts_42,"I Dreamt an Angel by:
🎨©️Bruce Neeley 2020
✍🏻©️Tereza Gillespie 2020
#Art #Poetry #Love #Peace
❤️☘️🐥❤️☮️❤️🤗✨🙏🌹♾
#StaySafe #StayWell #StayFree #BLM #Equality
#LoveIsEverything
#AlwaysBeKind
❤️☮️🙏✨🌎🌏🌍✨🙏☮️❤️ pic.twitter.com/SpJR2sVUZ7","['#art', '#poetry', '#love', '#peace', '#staysafe', '#staywell', '#stayfree', '#blm', '#equality', '#loveiseverything', '#alwaysbekind']",272,10,405,PDT,,
43,2020-06-09 16:22:17,michelewrightTV,"""We are not fighting some disconnected incidents. We are fighting an institutional systemic problem that has been allowed to permeate since we were brought to these shores. And we are fighting wickedness in high places.”— @TheRevAl
#GeorgeFloydFuneral #BLM  pic.twitter.com/mjSrKeKfjy","['#georgefloydfuneral', '#blm']",446,30,163,PDT,,
44,2020-06-09 16:21:22,ChrisGannon94,"So honoured to have done the graphic designs for @CreatiVoicesUK founded by my friend @CherAnnThor 
All donations will be going to @BTProject_ & we officially launch next week, with an amazing line up of West End performers!! So make sure you follow for updates!! #BLM 😍🖤  pic.twitter.com/jn1xK6ghlY",['#blm'],44,0,8,PDT,,
45,2020-06-09 16:20:32,KeriiMc,"Machuar Madut was shot & killed by Winnipeg police last year & to this day justice has NOT been served. He suffered with mental health & the Winnipeg police failed him. As refugees we’ve run from war our whole lives & today we continue to be at war. #BLM
 https://www.change.org/p/the-city-of-winnipeg-justice4blackliveswinnipeg-s-demands-to-make-winnipeg-safe-for-all-bipoc?recruiter=1110626132&utm_source=share_petition&utm_medium=copylink&utm_campaign=share_petition … pic.twitter.com/FC48xiRrNP",['#blm'],19,0,8,PDT,,
46,2020-06-09 16:20:11,bohrosie_,thought of @marsoids when i saw this bc queer superhero vibes #blm #supportblackcreators pic.twitter.com/QqHZHiWZ8w,"['#blm', '#supportblackcreators']",202,1,56,PDT,,
47,2020-06-09 16:17:25,D2theJ,Shout out to @spittinchiclets for spending an episode to talk about the current events in America with the #blm movement. As a black man that not only plays hockey but works in the world of hockey I appreciate you guys using your voices to speak about it!,['#blm'],142,3,5,PDT,,
48,2020-06-09 16:15:03,Abshoots,"photo was featured in the @NewYorker this morning. 

Please keep fighting and donating/documenting etc. it’s not over. #abolishpoliceunions #BLM  pic.twitter.com/QvlHC9JiPg","['#abolishpoliceunions', '#blm']",169,3,52,PDT,,
49,2020-06-09 16:14:03,KeyWestGwen,"In Key West, BLM supporters stretched across the front of the still-closed Sloppy Joe's bar on Tuesday evening. ""I'd be out here alone,"" said organizer Tina Berry, when asked about the crowd size. #blm #keywest #protest #protest #Florida #floridakeys #blacklivesmatterFL pic.twitter.com/t5gID5M0JZ","['#blm', '#keywest', '#protest', '#protest', '#florida', '#floridakeys', '#blacklivesmatterfl']",52,2,12,PDT,,
50,2020-06-09 16:13:26,JuliaGaffield,"Fitting that @HiltonHotels hasn’t made a statement in support of #BLM--their newly renovated Candler Hotel in #Atlanta preserved engravings of confederates. It’s on private property and not subject to GA’s laws that prohibit their removal; and yet, they’re proudly on display","['#blm', '#atlanta']",11,1,4,PDT,,
51,2020-06-09 16:12:17,TheOfficialLex,I will scream from the rooftops til the day I die... black lives matter... black trans lives matter... black queer lives matter... I matter. #BLM  pic.twitter.com/xnPJeJ0qoL,['#blm'],26,0,3,PDT,,
52,2020-06-09 16:09:03,KristinReports,Daddy dearest: #blm #blacklivesmatter #GeorgeFloyd pic.twitter.com/CL4efBJ6YI,"['#blm', '#blacklivesmatter', '#georgefloyd']",25,2,1,PDT,,
53,2020-06-09 16:06:45,AdamBazaldua,"Proud to stand w/ 9 CMs in requesting TC to prioritize reallocation of police funding to address equity and quality of life! 
We’re committed to #ReimaginePublicSafety & address crime without being so dependent on policing as we know it and as it has existed for decades. 
#BLM  pic.twitter.com/RWOyfeq8tI","['#reimaginepublicsafety', '#blm']",49,22,20,PDT,,
54,2020-06-09 16:06:39,Carmensssita_,I’ve never been one to comment on these pages but times are different #BLM 😂😂  pic.twitter.com/8v9Qb5DAKS,['#blm'],11,0,1,PDT,,
55,2020-06-09 16:05:05,autumnvirus,"The weather has finally been consistently warm/hot thank the heavens. 😩 Miss me y'all?

Also, me posting routinely again doesn't mean that I'm forgetting about the #BLM movement. I'm still all for it and completely support it! Fuck you racists. 🙃
 http://Instagram.com/autumnvirus  <3 pic.twitter.com/goTFVvyJDK",['#blm'],45,2,3,PDT,,
56,2020-06-09 16:03:01,jotaohacheene,"I'm guessing you haven't taken your head out of the sand and watched the HUNDREDS, if not THOUSANDS, of police brutality videos that have surfaced. There is no 99.9% good cops out there. You should watch some videos and redo your math. #BLM #BlackLivesMatter","['#blm', '#blacklivesmatter']",139,49,7,PDT,,
57,2020-06-09 16:02:04,Leckakay,"I stand against racism, will continue to be anti-racist, and do what I can to amplify to others that black lives matter, even when it isn't trending. 

I nominate these 5 to share how they stand with the #BLM movement @BobDuckNWeave @DarthRejects @InviictaXx @MeGoesMoo @ItsQuent_ https://twitter.com/AlteredComic/status/1270449496699346944 …",['#blm'],13,0,1,PDT,,
58,2020-06-09 16:01:43,LisaBloom,"Fighting for my brave #BLM activist client Nia Love in Sacramento yesterday. She was shot in the eye by a police rubber bullet a week ago and is now blinded in that eye.
 
But we see, Nia. 

We see how the mostly…  https://www.instagram.com/p/CBO2aAAJ3aI/?igshid=15on6riwxnhj4 …",['#blm'],25,5,6,PDT,,
59,2020-06-09 16:01:17,ctrlaltquin,"Some of y’all content creators “silently” supporting #BLM, but won’t say anything on stream because you know your community is racist and toxic af. It’s all good though we see you and that silence is louder than you think. 👋🧐  pic.twitter.com/tSl3L1TXes",['#blm'],44,4,12,PDT,,
60,2020-06-09 16:01:11,csmitroyalfan,#BLM rally. Love you all!  pic.twitter.com/jv70vWYgzD,['#blm'],12,3,0,PDT,,
61,2020-06-09 16:00:40,sad_thot69,anyone else not seeing ANY #blm content anymore ???? twitter please let me see dont b shy,['#blm'],62,3,11,PDT,,
62,2020-06-09 16:00:06,Schmidttyyy18,Thank you all who purchased and donated! Together we raised $535 for the NAACP and Minnesota Freedom Fund. I received all the shirts today and will be screen printing this weekend. 🖤 #blm  pic.twitter.com/RGaTU5v2bi,['#blm'],18,1,0,PDT,,
63,2020-06-09 15:58:48,libertytarian,"Today's News, Information Blitzkrieg
full show with topics listed by timecode

#Pelosi #SJW ""Justice Policing Act""
#kneeling #KneelToGod
#Antifa #BLM Marxist Roots #CulturalRevolution https://banned.video/watch?id=5edfcdf73df0b000240c9674 …","['#pelosi', '#sjw', '#kneeling', '#kneeltogod', '#antifa', '#blm', '#culturalrevolution']",32,9,15,PDT,,
64,2020-06-09 15:58:20,EtaUpAlphas,Congrats to Bro. Gen. Charles Q. Brown! The senate unanimously confirmed HY’s very own General Charles Q. Brown as the 22nd Air Force Chief of Staff. Making Bro. Brown the 1st African American military service chief and 2nd black officer to serve in the Joint Chief of Staff  #BLM  pic.twitter.com/hSvG4FrVkK,['#blm'],68,1,33,PDT,,
65,2020-06-09 15:57:34,tixraa,"Before I go, #BlackLivesMatter #BLM ain’t over. Sign these petitions!","['#blacklivesmatter', '#blm']",91,1,48,PDT,,
66,2020-06-09 15:57:34,BigCountry2151,Just a heads up as to why we should NOT stop being loud and proud. #BlackLivesMatters #BLM  pic.twitter.com/nacB22QNeR,"['#blacklivesmatters', '#blm']",18,0,16,PDT,,
67,2020-06-09 15:56:53,tuftedpuffin,"Protesters are currently outside City Hall, and will be holding a candlelight vigil later. #Toronto #protest #BLM  pic.twitter.com/MY4FZYQIid","['#toronto', '#protest', '#blm']",38,2,10,PDT,,
68,2020-06-09 15:56:49,raidenthoren,That’s someone’s grandma. Some people are pure evil. Where is the outrage from #BLM?,['#blm'],222,9,25,PDT,,
69,2020-06-09 15:55:49,ShinPadNP,"Fascists, the far-right, football hooligans, the EDL, racists, ""lads"" and the naive when they realise they're boycotting a super market because they liked a statue about a bloke that murdered thousands and enslaved thousands more. #blm #BoycottSainsburys pic.twitter.com/3RAROaInle","['#blm', '#boycottsainsburys']",43,2,5,PDT,,
70,2020-06-09 15:55:17,Nouriel,Some BLM Graffiti/Murals Art on boarded up stores in my Bowery hood in NYC #BLM! #GeorgeFloyd ✊🏻✊🏽✊🏿 pic.twitter.com/ExWZOuS9qY,"['#blm', '#georgefloyd']",48,3,7,PDT,,
71,2020-06-09 15:52:25,ChariseSowells,More #BLM #murals are going up on #Montana in #SantaMonica pic.twitter.com/LBYyvlgvjx,"['#blm', '#murals', '#montana', '#santamonica']",16,1,4,PDT,,
72,2020-06-09 15:51:19,Iamyungillie,#BLM Mind Your Own Fucking Business lol 😂  pic.twitter.com/GYoC8acmLC,['#blm'],84,4,57,PDT,,
73,2020-06-09 15:51:02,Jada_Armani,Make sure y’all honk at her on Germantown parkway 🥳🥳🥳 #BLM  pic.twitter.com/TA5clmluhc,['#blm'],73,1,18,PDT,,
74,2020-06-09 15:49:59,Metcalf_Lab,This woman was just so ridiculously good...#ConSocSci #Ostrom #HumanDimensions #BLM #DefundThePolice https://twitter.com/a_vansi/status/1270406823158468614 …,"['#consocsci', '#ostrom', '#humandimensions', '#blm', '#defundthepolice']",51,1,10,PDT,,
75,2020-06-09 15:49:14,noredavis,"Police Unions To Strong. Defund ASAP

#blm #DefundThePolice pic.twitter.com/8rcv7VW8uf","['#blm', '#defundthepolice']",28,0,8,PDT,,
76,2020-06-09 15:48:54,Joe_363_,Lost so many followers. Can only assume they love Little Britain and hate #BLM. Excellent,['#blm'],19,1,0,PDT,,
77,2020-06-09 15:47:46,cgtnamerica,Former Vice President and Democratic Presidential Nominee #JoeBiden shared some recorded words about #GeorgeFloyd. The video was played at Floyd's funeral in Houston today. Listen to a part of it. #blm #blacklivesmatter pic.twitter.com/29cjKioHG2,"['#joebiden', '#georgefloyd', '#blm', '#blacklivesmatter']",34,3,14,PDT,,
78,2020-06-09 15:43:10,ShinPadNP,I cannot understand that people are angry at Lord Sainsbury because he got the statue of a prominent slaver removed. Boycotting a shop because the owner isn't a massive racist is genuinely the worst take on the BLM. Defending slavers is the hill the far right wants to die on #blm,['#blm'],147,7,34,PDT,,
79,2020-06-09 15:42:57,benjaminhaddad,"We were told during the pandemic that this was the end of the American moment. The global response to the death of #GeorgeFloyd and #BLM protests across show the enduring relevance of the United States for the world. 
 https://foreignpolicy.com/2020/06/08/europe-protests-us-racism-black-lives-matter/ …","['#georgefloyd', '#blm']",45,4,10,PDT,,
80,2020-06-09 15:42:31,emma__lynn__,my 2nd dad got this tattoo the other day.. i’m pretty proud ❤️ #blm  pic.twitter.com/1ohHqkr7kZ,['#blm'],13,0,0,PDT,,
81,2020-06-09 15:42:28,NBTJacklyn,"New ep of the podcast is live :)

We talk about @DavidDobrik ‘s temporary move to TikTok, our obsession with cold brew, and interpreting podcast analytics.

Available on all platforms:  https://www.buzzsprout.com/926326/3910604 

We also mention our support for the extremely important #BLM movement  pic.twitter.com/zvmjcArxfy",['#blm'],18,0,5,PDT,,
82,2020-06-09 15:41:52,MOEEVRTNG,Hands down one of the most creative  #BLM themed shirts we have came arcoss .! 8min and 46sec perfectly representing the hurtful reality POC endure .! follow @Mr_Rager0 to support his efforts to Supoort .!! pic.twitter.com/FZqps6XI9b,['#blm'],17,0,10,PDT,,
83,2020-06-09 15:38:33,Klick22,"Several news articles have been published over the past few days complaining about, diminishing and dismissing the Black Lives Matter movement. 

Ironically, they don’t realise that they are hitting home the fact that they think that black lives don’t matter... #BLM 

1/2",['#blm'],24,2,5,PDT,,
84,2020-06-09 15:38:32,ResisterSis20,"In a related story, Betsy DeVos is preparing a speech on public education and ending poverty in America.
#BLM #EducationMatters
#StupidNews #FreshTweets https://www.rawstory.com/2020/06/stephen-miller-is-preparing-trumps-speech-on-race-relations-in-america-report/ …","['#blm', '#educationmatters', '#stupidnews', '#freshtweets']",77,20,27,PDT,,
85,2020-06-09 15:37:00,realleadelaria,Perfect #BLM  https://twitter.com/IronStache/status/1270469890672078848 …,['#blm'],117,7,26,PDT,,
86,2020-06-09 15:36:15,timmhotep,Can’t wait to feel safe from police violence when I’m walking down #BLM Ave.  https://twitter.com/VictorBlackwell/status/1270367889091031041 …,['#blm'],36,3,8,PDT,,
87,2020-06-09 15:35:29,rileydismore,"For the next week, if you show me a show me a receipt from you donating at least $10 to a #BLM support organization (so many to choose from!) I’ll send you a hand painted fruit watercolor! (I can do variations of these designs as well). Go donate and DM me! ✊🏻  pic.twitter.com/2atnE6JTOI",['#blm'],19,0,6,PDT,,
88,2020-06-09 15:35:14,mahersinjary,"Because of my compromised immune system I couldn’t attend any protests for #GeorgeFloyd, but this is how I did it, I created a path of BLM across 24 blocks and walked by myself #BlackLivesMatter ✊🏼✊🏽✊🏾✊🏿
#BLM  pic.twitter.com/hAHI7wi0ZE","['#georgefloyd', '#blacklivesmatter', '#blm']",23,1,6,PDT,,
89,2020-06-09 15:34:16,OHSHlTSON,Not all white people are part of that exclusive club sons! #BLM  pic.twitter.com/bbShvpzZfQ,['#blm'],26,0,8,PDT,,
90,2020-06-09 15:33:53,nanasofficiall,Happy Pride Month💛 #BLM  pic.twitter.com/LtBhXzpAJw,['#blm'],19,1,6,PDT,,
91,2020-06-09 15:33:50,adamajacoby,There is no point ruling out choke holds or arrest processes if you keep white supremacist police officers in the force #BLM #BlackLivesMatter,"['#blm', '#blacklivesmatter']",22,0,3,PDT,,
92,2020-06-09 15:33:09,ImMrTransistor,"Today is a Congressional Election Day in GA, NV and SC. KY (My Home State), NY and VA are on the 23rd. While very important, there's more to vote on than the President. These are swing seats.

Let's change NOW.

#VoteOutHate #BLM","['#voteouthate', '#blm']",403,9,84,PDT,,
93,2020-06-09 15:32:34,TCWWHouston,Pas spoke at the Homegoing Celebration of Mr. George Floyd at @TFOPchurch 🙏🏽 #GeorgeFloyd #BLM #TCWW #IAMTCWW #BeEncouraged #RIPGeorgeFloyd pic.twitter.com/LbUkFh64Df,"['#georgefloyd', '#blm', '#tcww', '#iamtcww', '#beencouraged', '#ripgeorgefloyd']",66,0,11,PDT,,
94,2020-06-09 15:31:05,NaveNation35,Damn proud to be able to coach these young men! #BLM  https://twitter.com/WakeFB/status/1270475763876167680 …,['#blm'],34,0,2,PDT,,
95,2020-06-09 15:30:00,Artemis888Infin,"Madame Speaker Pelosi 💯 👏💐& @HouseDemocrats 

We have your back. 

#blm

149 days until we end this nightmare.

#VoteBlueToSaveAmerica
💠🐳💠🌟💠🐳💠 https://twitter.com/washingtonpost/status/1270012318009692164 …","['#blm', '#votebluetosaveamerica']",15,2,10,PDT,,
96,2020-06-09 15:29:52,__Rajaa,Shout-out to my brother @russwest44 teaming up to drop a documentary on the Massacre in Tulsa. Very relevant with today's climate. #BLM  pic.twitter.com/lmiGNuZeoV,['#blm'],82,4,29,PDT,,
97,2020-06-09 15:29:17,RejaYounis,Speechless #BLM #DC pic.twitter.com/V5EOKBZrD1 – at Lafayette Square Park,"['#blm', '#dc']",13,0,0,PDT,Lafayette Square Park,
98,2020-06-09 15:28:46,TalalAlhaj,Today with @taherbaraka @AlArabiya from #BLM protest w/ 4 thousand participant in front of #Brooklyn Borough Hall. Colleague Nadia Bilbassy also reported in same segment on Washington DC protests! POLICE ACCOUNTABILITY is the only answer! The Link:      http://youtu.be/UA_HdYmFr60  pic.twitter.com/hk1B7sgLly,"['#blm', '#brooklyn']",23,1,2,PDT,,
99,2020-06-09 15:28:34,WrathOfKhan2016,Why does @realDonaldTrump have such a problem with kneeling?  He has no issues doing it every time he’s with Putin.  #Resist #BLM,"['#resist', '#blm']",234,15,49,PDT,,
100,2020-06-09 15:27:54,mog7546,"Husband of Phoenix 'Karen' GIVES TEARFUL APOLOGY, Says Mental Illness to Blame

Bob didn't excuse Tamara's racist rant, but explained ... ""I just have to tell you this -- it's her mental illness... “

#MOG
#BLM
 https://www.tmz.com/2020/06/09/phoenix-karen-tamara-harrian-bob-husband-apology-blames-mental-illness-karina-rodriguez-slap/ …","['#mog', '#blm']",55,43,40,PDT,,
101,2020-06-09 15:27:38,AnchorAngi,Protestors that started in #washingtonsquare are showing their dedication to the #BLM cause #BlackLivesMatternyc they R walking in a very humid 85 or so degrees & walking all the way 2 #Gracie mansion in the 80’s 2 share their message. They appear to be growing in size @NY1 pic.twitter.com/fudg3IHrdg,"['#washingtonsquare', '#blm', '#blacklivesmatternyc', '#gracie']",70,7,20,PDT,,
102,2020-06-09 15:27:30,moirasiballs,"bruh... if the monks, amish, elmo, racecar drivers, mitt FUCKING romney, nickelodeon, ben & jerrys, and lego are speaking out about #BLM and you’re STILL against it... THEN YOU ARE THE FUCKING PROBLEM!!",['#blm'],33,0,4,PDT,,
