,date,username,tweet,hashtags,nlikes,nreplies,nretweets,timezone,place,geo
10,2018-12-30 14:11:09,BLM_Report,Fans Encourage Carmelo Anthony After He Posts Message Amid NBA Woes:  http://bit.ly/2SrlV33  #BLM #blacklivesmatter #BLMNews pic.twitter.com/S4W6hja4hs,"['#blm', '#blacklivesmatter', '#blmnews']",0,0,0,PDT,,
11,2018-12-30 14:04:37,Blackpoundman,"@herbert_donald Find us on Twitter
@OneMillionHouse
 http://wp.me/p4IsC2-7w 
#BLM #BLACK #Afrikan #Umoja💖 

Twitter:

@OneMillionHouse -  https://Twitter.com 
@BlackpoundUK  -    https://Twitter.com 
@Blackpoundman -  https://Twitter.com ","['#blm', '#black', '#afrikan', '#umoja']",0,0,1,PDT,,
12,2018-12-30 14:01:34,Blackpoundman,"@ArthurMasuaku #UMOJAisourMIGHT ✊🏿🤛🏿💪🏿💖✌🏿🔥
 http://wp.me/p4IsC2-iL 
We just need #TRUST & #RESPECT for each other
#BLM #Blacks #Afrikans #Alkebulans #UMOJA💖#WAD_TBPM✊🏿@OneMillionHouse #Twitter
#OneMillionHouse","['#umojaisourmight', '#trust', '#respect', '#blm', '#blacks', '#afrikans', '#alkebulans', '#umoja', '#wad_tbpm', '#twitter', '#onemillionhouse']",0,0,0,PDT,,
13,2018-12-30 13:55:27,phattuck,I don’t see #BLM marching in the streets and rioting like I did during Obama’s Presidency.  I don’t see the streets and buildings in St. Louis & Baltimore burning and being looted by #BLM,"['#blm', '#blm']",0,2,0,PDT,,
14,2018-12-30 13:35:35,Dansclay1,"I'm tired of Trump and his racist Republicans. This is my #FBRParty  Stand up with the #FollowBackResistance

Please:

⭐️1 Like
⭐️2 Retweet
⭐️3 Follow
⭐️4 Reply
💫5. Copy this tweet to your own. 

#BlueWave
#BLM
#FBRParty
#RESIST
#FollowBackResistance","['#fbrparty', '#followbackresistance', '#bluewave', '#blm', '#fbrparty', '#resist', '#followbackresistance']",30,5,11,PDT,,
15,2018-12-30 13:27:23,modelboyjd,I'm 👏🏾 here👏🏾for👏🏾it👏🏾!!!! #TiffanyHaddish #BLM #BlackLivesMatter #PETA  https://www.instagram.com/p/BsBsjfGF0ev/?utm_source=ig_twitter_share&igshid=jt6j71pwga4i …,"['#tiffanyhaddish', '#blm', '#blacklivesmatter', '#peta']",5,0,0,PDT,,
16,2018-12-30 13:26:40,lynntrapp74,"I'm tired of Trump and his racist Republicans. This is my #FBRParty  Stand up with the #FollowBackResistance

Please:

⭐️1 Like
⭐️2 Retweet
⭐️3 Follow
⭐️4 Reply
💫5. Copy this tweet to your own. 

#BlueWave
#BLM
#FBRParty
#RESIST
#FollowBackResistance","['#fbrparty', '#followbackresistance', '#bluewave', '#blm', '#fbrparty', '#resist', '#followbackresistance']",17,3,8,PDT,,
17,2018-12-30 13:22:13,DFWsMrFantastic,Yes I am and proud of it. I also support #LBGT #BLM #POC and anyone else who feels they are not equal in America,"['#lbgt', '#blm', '#poc']",0,1,0,PDT,,
18,2018-12-30 13:15:45,ltecato,#gunsense #georgia #blm Father arrested after 6-year-old girl shot in northwest #Atlanta https://www.ajc.com/news/police-investigating-how-year-old-girl-shot-northwest-atlanta/npyUhkdWMscxoz0HpPbfbP/ …,"['#gunsense', '#georgia', '#blm', '#atlanta']",0,0,0,PDT,,
19,2018-12-30 13:10:35,DrLindaShelton,The Wall needs 2 be a lot bigger! HaHa What idiots! DENOUNCE Lies & Hate #FlipTheSenate 2020 #AARP #BLM #veterans #p2 #1u #Millennials #METOO #MarchForOurLives #DACA #TeaParty #jobs #Farmers #MAGA #indigenous Restore #AmericanValues Decency Respect Compassion https://twitter.com/Politics_PR/status/1079480877061718016 …,"['#flipthesenate', '#aarp', '#blm', '#veterans', '#p2', '#1u', '#millennials', '#metoo', '#marchforourlives', '#daca', '#teaparty', '#jobs', '#farmers', '#maga', '#indigenous', '#americanvalues']",0,0,1,PDT,,
20,2018-12-30 13:09:39,DFWsMrFantastic,Now let’s talk about your imaginary divide. This is something republicans have been crying about with no proof just fear. The same fear I see when people attack things like #BLM #dreamers #LBGT #MeToo or anything that goes against an antiquated status quo,"['#blm', '#dreamers', '#lbgt', '#metoo']",0,0,0,PDT,,
21,2018-12-30 13:07:46,twiddle723,"⭐️1 Like
⭐️2 Retweet
⭐️3 Follow
⭐️4 Reply
💫5. Copy this tweet to your own. 

#BlueWave
#BLM
#FBRParty
#RESIST","['#bluewave', '#blm', '#fbrparty', '#resist']",1,0,1,PDT,,
22,2018-12-30 13:00:20,Campendium,"""Gravel road maybe .25 mile from the interstate exit to San Antonio, NM. Great views and loved this stay. Great service with ATT & Verizon."" – Jen & John

Bosque del Apache BLM – San Antonio, NM
 https://www.campendium.com/bosque-del-apache-blm …
#campendium #freecamping #visitnewmexico #BLM  pic.twitter.com/uXgmF0SgyI","['#campendium', '#freecamping', '#visitnewmexico', '#blm']",10,0,1,PDT,,
23,2018-12-30 13:00:15,Blavity,"Representative-elect @AyannaPressley took major Democratic donors to task on Tuesday during a private session, asking if ‘Black lives only matter in election years?’ #BLM  http://bit.ly/2EeJeZE  pic.twitter.com/5ksN3QRalI",['#blm'],33,0,14,PDT,,
24,2018-12-30 12:44:35,Liberal_Rebel,"Well, someone has 2 tend 2 the house 4 massu! Go Stephen, go! #Remembering41 has nothing 2 do w/ your stupidity & application 2 work in the house because u don't like the hotness in the field. #BLM & 
#AllLivesMatter, so don't turn n2 a #Snowflake
#1A
 https://youtu.be/vNrG5lD2zmQ  https://twitter.com/pastormarkburns/status/1070049369141977090 …","['#remembering41', '#blm', '#alllivesmatter', '#snowflake', '#1a']",0,0,0,PDT,,
25,2018-12-30 12:44:12,ChrisPounds7,"Repeatedly Rockin Revolving Repugnant Reasoning, Reprehensible Russian Ruled Reprobate Reinforces Republican Rustlers Retracting Resident Rights @POTUS #Impeach45 @GeorgeTakei #FBR #BLM #GOPTaxScam #Resisters #IBelieveThatWeWillWin","['#impeach45', '#fbr', '#blm', '#goptaxscam', '#resisters', '#ibelievethatwewillwin']",3,0,1,PDT,,
26,2018-12-30 12:42:37,psychwriter1515,"Sorry this happened in PDX, but glad Doubletree actually FIRED people responsible! #BLM  https://twitter.com/Oregonian/status/1079089607415922688 …",['#blm'],2,0,0,PDT,,
27,2018-12-30 12:36:19,BLM_Report,Rumor About Porsha Williams’ Scuffle with Former Manager Comes Back to Light In Throwback ‘RHOA’ Post:  http://bit.ly/2LFKSp1  #BLM #blacklivesmatter #BLMNews pic.twitter.com/dINKsYpedR,"['#blm', '#blacklivesmatter', '#blmnews']",0,0,0,PDT,,
28,2018-12-30 11:59:33,KidKool4U,"Funny how #BLM Bureau of Land Management is now mostly perceived to refer to #GeorgeSoros' funded #BlackLivesMatter purely by ""coincidence"" of course so issues like this, #BundyRanch, #UraniumOne etc. are all basically hidden by design.","['#blm', '#georgesoros', '#blacklivesmatter', '#bundyranch', '#uraniumone']",4,0,2,PDT,,
29,2018-12-30 11:42:50,ShomanWright,#GodsPlan Is Quite Clear For Those Looking For (Purpose) #Nia!  #SundayFunday #AfricanDiaspora #AfricanAmerica #BlackAmerica #BlackLivesMatter #RiseUp #RiseWithUs #RiseForGood #ItsTimeToACT #ItsTime #BreakTheChainNOW #BLM #SundayMotivation #SundayThoughts #BUILDAfricanAmerica #UN https://twitter.com/RyeSJChair/status/938248613377069057 …,"['#godsplan', '#nia', '#sundayfunday', '#africandiaspora', '#africanamerica', '#blackamerica', '#blacklivesmatter', '#riseup', '#risewithus', '#riseforgood', '#itstimetoact', '#itstime', '#breakthechainnow', '#blm', '#sundaymotivation', '#sundaythoughts', '#buildafricanamerica', '#un']",0,0,0,PDT,,
30,2018-12-30 11:31:19,ShomanWright,THIS #SundayMorning Think About Your (Purpose) #Nia In Liberating And Developing Your Children AND The Future Of #AfricanAmerica!!!!!!  #SundayMood #SundayMotivation #Kwanzaa #HappyKwanzaa #BlackLivesMatter #BLM #BlackParents #BlackLiberation #AfricanAmericans #GodsPlan #RiseNOW https://twitter.com/ValaidaF/status/635863214501298176 …,"['#sundaymorning', '#nia', '#africanamerica', '#sundaymood', '#sundaymotivation', '#kwanzaa', '#happykwanzaa', '#blacklivesmatter', '#blm', '#blackparents', '#blackliberation', '#africanamericans', '#godsplan', '#risenow']",0,0,0,PDT,,
31,2018-12-30 11:30:37,TAsterisk,4 years ago my reality changed and I couldn’t say and do nothing any longer.  #BLM When Eric Garner was murdered in my city 🙏🏽 I had to take a real look at my educational background and…  https://www.instagram.com/p/BsBeoJhDyEI/?utm_source=ig_twitter_share&igshid=1t7qbtegfbsrt …,['#blm'],0,0,0,PDT,,
32,2018-12-30 11:23:27,Freedom4Horses,> @BLMWHB does NOTHING to ensure wild horses are cared for once they are sold or adopted. They are putting them at great risk of abuse and slaughter. This is the very reason these horses should not be rounded up and removed from public lands. #BLM #AnimalCruelty #wildhorses https://twitter.com/Freedom4Horses/status/1079457186898534400 …,"['#blm', '#animalcruelty', '#wildhorses']",12,0,21,PDT,,
33,2018-12-30 11:21:13,debrapalermo,"He is indeed #MoreThanAnAthlete! HAPPY 34th BIRTHDAY, @KingJames. Thank you for always speaking out, giving back & being on the right side of history. Oh& thank you again for breaking the #Cleveland curse! 🙏🏼🥰🎂🎉🎈#LeBronJames #Equality #BLM #IPromiseSchool #Cavs2016 #HBDLeBron pic.twitter.com/dSShxTFDk2","['#morethananathlete', '#cleveland', '#lebronjames', '#equality', '#blm', '#ipromiseschool', '#cavs2016', '#hbdlebron']",0,0,0,PDT,,
34,2018-12-30 11:20:23,Freedom4Horses,"This is the paperwork from @BLMWHB for the 6 BLM Mustangs at North Texas kill pen. BLM took them from their homes, adopted them, and let them go straight to the kill pen. The government is not helping wild horses, they are hurting them. #BLM #kills #wildhorses #YouShouldKnow pic.twitter.com/Ms0ldRtxO7","['#blm', '#kills', '#wildhorses', '#youshouldknow']",24,12,58,PDT,,
35,2018-12-30 11:06:22,BLM_Report,Oregon Hotel Fires Employees After They Called Cops on Black Guest Who Was on the Phone with His Mother:  http://bit.ly/2SpQ6HW  #BLM #blacklivesmatter #BLMNews pic.twitter.com/hr6iZhX7Y1,"['#blm', '#blacklivesmatter', '#blmnews']",0,0,0,PDT,,
36,2018-12-30 10:52:12,Freedom4Horses,"""Disappointment Valley uncovers corruption surrounding wild horse round-ups and environmental management under the Department of the Interior.""  https://vimeo.com/289696841  #wildhorses #publiclands #documentary #DOI #BLM #government #environment #YouShouldKnow #share #SundayMorning pic.twitter.com/AHg1wYul8S","['#wildhorses', '#publiclands', '#documentary', '#doi', '#blm', '#government', '#environment', '#youshouldknow', '#share', '#sundaymorning']",3,0,8,PDT,,
37,2018-12-30 10:51:28,BLM_Report,Why ‘Cussing Pastor’ Thaddeus Matthews Takes Issue with K. Michelle Calling Out Memphis Judge:  http://bit.ly/2EVfSjn  #BLM #blacklivesmatter #BLMNews pic.twitter.com/NrAjLA4d5y,"['#blm', '#blacklivesmatter', '#blmnews']",0,0,0,PDT,,
38,2018-12-30 10:49:17,Freedom4Horses,Disappointment Valley: A Modern Day Western” on #Vimeo - See what's really happening to America's wild horses and public lands!  https://vimeo.com/289696841?ref=tw-share … #SundayMorning #wildhorses #publiclands #BLM #governement #mining #politics #MustWatch #documentary #YouShouldKnow #share,"['#vimeo', '#sundaymorning', '#wildhorses', '#publiclands', '#blm', '#governement', '#mining', '#politics', '#mustwatch', '#documentary', '#youshouldknow', '#share']",41,2,56,PDT,,
39,2018-12-30 10:43:33,TheOneA26476702,"I'm tired of Trump and his racist Republicans. This is my #FBRParty  Stand up with the #FollowBackResistance

Please:

⭐️1 Like
⭐️2 Retweet
⭐️3 Follow
⭐️4 Reply
💫5. Copy this tweet to your own. 

#BlueWave
#BLM
#FBRParty
#RESIST
#FollowBackResistance","['#fbrparty', '#followbackresistance', '#bluewave', '#blm', '#fbrparty', '#resist', '#followbackresistance']",8,0,1,PDT,,
40,2018-12-30 10:43:26,BOX60326261,"Cops, killing Black men in their beds is not new, look 1970’s.

#PoliticsNation #policebrutality #adderall #jeffsessions #EthnicCleansing #BLM #FacistBastards","['#politicsnation', '#policebrutality', '#adderall', '#jeffsessions', '#ethniccleansing', '#blm', '#facistbastards']",0,0,0,PDT,,
41,2018-12-30 10:42:48,OneMillionHouse,"@Maronixardwick #UMOJAisourMIGHT ✊🏿🤛🏿💪🏿💖✌🏿🔥
 http://wp.me/p4IsC2-iL 
We just need #TRUST & #RESPECT for each other
#BLM #Blacks #Afrikans #Alkebulans #UMOJA💖#WAD_TBPM✊🏿@OneMillionHouse #Twitter
#OneMillionHouse pic.twitter.com/MEeqKevBgc","['#umojaisourmight', '#trust', '#respect', '#blm', '#blacks', '#afrikans', '#alkebulans', '#umoja', '#wad_tbpm', '#twitter', '#onemillionhouse']",0,0,0,PDT,,
42,2018-12-30 10:41:50,OneMillionHouse,"@Maronixardwick #Thanx👌🏿4 supporting #TheBlackpound #SpendingPOWER #campaign on #Twitter👍🏿
 http://wp.me/p4IsC2-mJ 
#BLM #Africans #Afrikans #Blackpeople
#UMOJA💖#RT
#spreadDword #pleasekindlyshare #ReTweet #ReTweetit #RT
#Please do as much as you can, to support the campaign...","['#thanx', '#theblackpound', '#spendingpower', '#campaign', '#twitter', '#blm', '#africans', '#afrikans', '#blackpeople', '#umoja', '#rt', '#spreaddword', '#pleasekindlyshare', '#retweet', '#retweetit', '#rt', '#please']",0,1,1,PDT,,
43,2018-12-30 10:40:04,DrChill__,✊🏾people are important #BLM ⁦@TiffanyHaddish⁩   https://www.instagram.com/p/BsBXBfVBx4u/?utm_source=ig_share_sheet&igshid=1k1ofk0hcv9m …,['#blm'],1,0,0,PDT,,
44,2018-12-30 10:30:56,upstatecriminal,"True Crimes : Justice Department ( DOJ ) Brittanee M. Drexel, Sh...  https://truecrimes2.blogspot.com/2018/11/justice-department-doj-brittanee-m.html?spref=tw … #drexel #justice #crime #gang #taylor #taylorthugs #police #alllivesmatter #blm","['#drexel', '#justice', '#crime', '#gang', '#taylor', '#taylorthugs', '#police', '#alllivesmatter', '#blm']",0,0,0,PDT,,
45,2018-12-30 10:24:01,OneMillionHouse,"@AlbiJames #UMOJAisourMIGHT ✊🏿🤛🏿💪🏿💖✌🏿🔥
 http://wp.me/p4IsC2-iL 
We just need #TRUST & #RESPECT for each other
#BLM #Blacks #Afrikans #Alkebulans #UMOJA💖#WAD_TBPM✊🏿@OneMillionHouse #Twitter
#OneMillionHouse pic.twitter.com/RWSESOK8bf","['#umojaisourmight', '#trust', '#respect', '#blm', '#blacks', '#afrikans', '#alkebulans', '#umoja', '#wad_tbpm', '#twitter', '#onemillionhouse']",0,0,0,PDT,,
46,2018-12-30 10:22:44,OneMillionHouse,"@AlbiJames #Thanx👌🏿4 supporting #TheBlackpound #SpendingPOWER #campaign on #Twitter👍🏿
 http://wp.me/p4IsC2-mJ 
#BLM #Africans #Afrikans #Blackpeople
#UMOJA💖#RT
#spreadDword #pleasekindlyshare #ReTweet #ReTweetit #RT
#Please do as much as you can, to support the online campaign..","['#thanx', '#theblackpound', '#spendingpower', '#campaign', '#twitter', '#blm', '#africans', '#afrikans', '#blackpeople', '#umoja', '#rt', '#spreaddword', '#pleasekindlyshare', '#retweet', '#retweetit', '#rt', '#please']",0,0,0,PDT,,
47,2018-12-30 10:15:08,panoplyprose,"Meanwhile, in Nevada, the government is killing our wild mustang population. Screw the #BLM!",['#blm'],0,0,0,PDT,,
48,2018-12-30 10:08:02,riteaparty,"I wouldn't either, because they didn't create a democracy.  If fact, if you read the 51st Federalist Paper, they call democracy ""evil""

#BasicCivics #Trending #P2 #TeaParty #CFPB #tcot #occupywallstreet #tlot #GOP #Democrats #DemForce #Republicans #tcot #blm #DemocraticSocialism","['#basiccivics', '#trending', '#p2', '#teaparty', '#cfpb', '#tcot', '#occupywallstreet', '#tlot', '#gop', '#democrats', '#demforce', '#republicans', '#tcot', '#blm', '#democraticsocialism']",1,0,1,PDT,,
49,2018-12-30 10:00:44,kaceshupp,Go to another country if you hate the people that defend you day in and day out or learn some god damn respect. All you #blm supporters only care about what benefits you so you say what you want but when someone says something you don’t like it’s the end of the world. What a joke,['#blm'],0,1,0,PDT,,
50,2018-12-30 09:54:36,OldSchoolSciFi,"@SFPD shot & killed mentally ill Mario Woods a black man holding a knife.
@SacPolice shot & killed mentally ill Joseph Mann a black man holding a knife.
Charlottesville PD calmly arrest mentally ill white man with a knife holding a black man hostage. #BLM  https://newsone.com/3841779/charlottesville-police-arrest-white-man-knife-black-video/ …",['#blm'],0,0,0,PDT,,
51,2018-12-30 09:50:34,direngreyaddict,nurah #blm on Twitter  https://twitter.com/nurahabdulhaqqq/status/1079077372153024512?s=12 …,['#blm'],0,0,0,PDT,,
52,2018-12-30 09:44:38,kaceshupp,Oh ya can’t forget #BLM LOL,['#blm'],0,0,0,PDT,,
53,2018-12-30 09:27:26,JasonWalker_,Are you sure that their actions were inconsistent with your values? There had to be a reason that they felt such extreme behaviour was ok #HotelEarl #DoubleTree #JermaineMassey @doubletree @doubletreepdx @HiltonHotels #BlackLivesMatter #blm  https://twitter.com/doubletreepdx/status/1079037606770266112 …,"['#hotelearl', '#doubletree', '#jermainemassey', '#blacklivesmatter', '#blm']",0,0,0,PDT,,
54,2018-12-30 09:19:56,LorrianeMagee,"I'm tired of Trump and his racist Republicans. This is my #FBRParty  Stand up with the #FollowBackResistance

Please:

⭐️1 Like
⭐️2 Retweet
⭐️3 Follow
⭐️4 Reply
💫5. Copy this tweet to your own. 

#BlueWave
#BLM
#FBRParty
#RESIST
#FollowBackResistance","['#fbrparty', '#followbackresistance', '#bluewave', '#blm', '#fbrparty', '#resist', '#followbackresistance']",10,2,2,PDT,,
55,2018-12-30 09:16:17,BLM_Report,Salim Akil Sexual Assault Accuser Said Mara Akil Knew About Everything Long Time Ago:  http://bit.ly/2ApK03n  #BLM #blacklivesmatter #BLMNews pic.twitter.com/Eh9Qjkd7eg,"['#blm', '#blacklivesmatter', '#blmnews']",0,0,0,PDT,,
56,2018-12-30 09:15:11,Kane007,A Timeline Of Unarmed Black People Killed By Police Over Past Year  http://bzfd.it/2xRGrlv  #BLM #EndTheViolence,"['#blm', '#endtheviolence']",0,0,0,PDT,,
57,2018-12-30 09:01:55,GangstaMimi,"I was livid when this story 1st aired on news. At that time, employees involved were placed on leave. Thrilled to learn they were dismissed. #NoExcuse #BLM #DoubletreeSucks","['#noexcuse', '#blm', '#doubletreesucks']",1,0,1,PDT,,
58,2018-12-30 08:54:18,FKAJaneDoe," https://youtu.be/t4YotSpnK34 
@chevron We are tired of being mistreated by your employees!Mistreatment because of race happens way more often than most people are willing to admit! We don't need anymore of this shit, especially at our local gas station! || #blackinamerica #BLM","['#blackinamerica', '#blm']",0,0,0,PDT,,
59,2018-12-30 08:48:31,WertherGreene,"""One Voice"": A Holiday Presentation by The USAF Band 

Goosebumps, tears . . .  can you imagine a choir of all colors, genders, beliefs singing such a beautiful song of inspiration?
#TheResistance #BLM #LGBTQ @DNC @GOP @FoxNews @CNN https://www.youtube.com/watch?v=-pZAPgealk0 …","['#theresistance', '#blm', '#lgbtq']",0,0,0,PDT,,
60,2018-12-30 08:41:28,BLM_Report,Ciara’s Announcement of Her Upcoming Gig Leaves Fans Awed at Her Beauty:  http://bit.ly/2TgSbG9  #BLM #blacklivesmatter #BLMNews pic.twitter.com/FYBdrUn9Kh,"['#blm', '#blacklivesmatter', '#blmnews']",0,0,0,PDT,,
61,2018-12-30 08:19:37,Gus297385,"I'm tired of Trump and his racist Republicans. This is my #FBRParty  Stand up with the #FollowBackResistance

Please:

⭐️1 Like
⭐️2 Retweet
⭐️3 Follow
⭐️4 Reply
💫5. Copy this tweet to your own. 

#BlueWave
#BLM
#FBRParty
#RESIST
#FollowBackResistance","['#fbrparty', '#followbackresistance', '#bluewave', '#blm', '#fbrparty', '#resist', '#followbackresistance']",0,0,0,PDT,,
62,2018-12-30 08:16:22,kristina__bae,"ya little hooligans weren't saying anything when she said #blm movement didn't matter, but then she came back out with the #metoo movement and shit y'all are clOWNS","['#blm', '#metoo']",0,0,0,PDT,,
63,2018-12-30 07:57:00,calvillolaw,"""Is the Psychology of Deadly Force Ready for the Courts?"" #law #crime #deadlyforce #LawEnforcement #criminalcourtinsider #court #trial #trials #attorney #CriminalJusticeReform #defense #blm #lawyer #criminalcase #criminal #Police #BlackLivesMatter https://www.thedailybeast.com/is-the-psychology-of-deadly-force-ready-for-the-courts?via=ios …","['#law', '#crime', '#deadlyforce', '#lawenforcement', '#criminalcourtinsider', '#court', '#trial', '#trials', '#attorney', '#criminaljusticereform', '#defense', '#blm', '#lawyer', '#criminalcase', '#criminal', '#police', '#blacklivesmatter']",5,1,1,PDT,,
64,2018-12-30 07:41:18,CALYPSOPOPRAP,"What hurt me 2 my core, & Soul
I made a song about Police brutality
& my""OWN BLACK PEOPLE""dont even care 2 Support Black fighting Song
NOT 1 OF These-Black lives Matter-
PAGE,GOT MY-Tribute""for( Eric Garner-& the rest victims UP
 #SundayThoughts #BLM
 https://youtu.be/CudOcURXGaM ","['#sundaythoughts', '#blm']",8,1,7,PDT,,
65,2018-12-30 07:28:44,desha1,"When are American's who can MAKE A DIFFERENCE going to #FightToUnite? #Fight to STOP INSIDIOUS MURDERS of American Citizens of COLOR; #Fight to STOP BLATANT #DOUBLESTANDARD of INEQUITY for JUSTICE?

WHEN? Do not SIT THERE; GET UP & STAND FOR WHAT IS RIGHT. #DoTheRightThing #BLM  https://twitter.com/ILoveMyWife0007/status/1079384614463029253 …","['#fighttounite', '#fight', '#fight', '#doublestandard', '#dotherightthing', '#blm']",3,0,2,PDT,,
66,2018-12-30 07:21:12,BLM_Report,Rutgers Study Suggests Media’s Negative Portrayals of Black Men Contribute to Police Violence:  http://bit.ly/2EWz2FJ  #BLM #blacklivesmatter #BLMNews pic.twitter.com/UrsNlu0NEj,"['#blm', '#blacklivesmatter', '#blmnews']",0,0,0,PDT,,
67,2018-12-30 07:16:22,DrLindaShelton,Indict & remove Trump/Pence➡Pelosi Pres➡Appoint Biden VP➡Pelosi resign➡Biden Pres➡Appoint Beto VP #FlipTheSenate 2020 #AARP #BLM #veterans #p2 #1u #Millennials #METOO #MarchForOurLives #DACA #jobs #Farmers #indigenous Restore #AmericanValues Decency Respect Compassion,"['#flipthesenate', '#aarp', '#blm', '#veterans', '#p2', '#1u', '#millennials', '#metoo', '#marchforourlives', '#daca', '#jobs', '#farmers', '#indigenous', '#americanvalues']",0,0,0,PDT,,
68,2018-12-30 07:15:29,donskient,"SOME OF THE BEST
#BIRTHDAYGIFTS
I RECEIVED YESTERDAY
AT MY MOMMA’S HOUSE
WAS SPENDING QUALITY
TIME WITH MY #FAMILY
#MY #FAMILIA #MYPEOPLE
#MYBROTHERSKEEPER
#GOD #GIFTS #PRESENTS
#COLOSSIANS #CHAPTER3
#VERSE13 #SCRIPTURE
#KNOWLEDGE #BROTHERS
#KIDS #SONS #FATHERS
#BLM #STAR #POWER pic.twitter.com/B9Jdcb9E3z","['#birthdaygifts', '#family', '#my', '#familia', '#mypeople', '#mybrotherskeeper', '#god', '#gifts', '#presents', '#colossians', '#chapter3', '#verse13', '#scripture', '#knowledge', '#brothers', '#kids', '#sons', '#fathers', '#blm', '#star', '#power']",2,1,0,PDT,,
69,2018-12-30 07:10:10,ClydeMeboy,"#HammondRanch sitting on precious metal, mineral, uranium, deposits which the #BLM desperately wants  https://www.intellihub.com/?p=144573  via @intellihubnews","['#hammondranch', '#blm']",0,0,0,PDT,,
70,2018-12-30 07:09:14,devons1972,This nation was built on the backs of black & brown people. We continue to whitewash history today & I’m ashamed. In Germany there are reminders of the holocaust all over so history isn’t repeated. We don’t do that  well & look where we are. As divided as ever. #BLM,['#blm'],4,7,0,PDT,,
71,2018-12-30 07:00:11,countzpr,"White Privilege: Police Calmly Arrest White Suspect Who Held A Black Man At Knifepoint [VIDEO]

 http://bit.ly/2LEBm5A 
#charlottesville #racism #blm #notabouttheflag #blacknews #blackpress #news","['#charlottesville', '#racism', '#blm', '#notabouttheflag', '#blacknews', '#blackpress', '#news']",0,0,0,PDT,,
72,2018-12-30 06:56:57,innerpeace1979,"“A new friend.” #sketch of #Paula / 
#Grace for #Triadin with #UNI erasable leads. 💙🎨💙 #character #BLM #representation #poc #blackleadingcharacter #twin #bard #performer #love #family…  https://www.instagram.com/p/BsA_-wXlnkr/?utm_source=ig_twitter_share&igshid=y1ov16ptvv8i …","['#sketch', '#paula', '#grace', '#triadin', '#uni', '#character', '#blm', '#representation', '#poc', '#blackleadingcharacter', '#twin', '#bard', '#performer', '#love', '#family']",0,0,0,PDT,,
