,date,username,tweet,hashtags,nlikes,nreplies,nretweets,timezone,place,geo
25,2020-06-08 16:42:27,EricAllen619,"Remarkable show of support from the world for George Floyd #BLM 
1. Empathy 2. Justice 
3. Reform/Vote 
4. Financial commitment to schools in communities of color.",['#blm'],28,1,4,PDT,,
26,2020-06-08 16:42:17,KobeOnTheRadio,Awesome to see @bts_bighit donating a million dollars to #BLM 💜💜💜💜💜,['#blm'],56,2,14,PDT,,
27,2020-06-08 16:42:00,_wxndamax_,"I’m not racist, but I stopped you because you’re Black.
This is so disgusting. Incidents similar to this happen every day and go unnoticed #BLM  pic.twitter.com/ZGRzqTj0me",['#blm'],19,2,4,PDT,,
28,2020-06-08 16:41:51,fionamflanagan1,"Bending the knee to #BLM is not about race but actually about bending the knee to communism, collectivism (aka Satanism). Bend away but at least know who this gesture really serves👇  pic.twitter.com/eY7E96A0AM",['#blm'],128,13,56,PDT,,
29,2020-06-08 16:41:29,UMichWaterPolo,"Several of our student-athletes ran, biked, kayaked, etc. a distance of 8.46 miles to honor George Floyd and help create change in their community. #BLM  pic.twitter.com/RDW9WmSHKQ",['#blm'],44,1,5,PDT,,
30,2020-06-08 16:41:16,EricChiotti,"Idk if anyone cares about my views, but I think it’s time that I come out of the shadows. If any friends or followers ever want to hear my views or just talk, feel free to dm or text me. I just wanted to begin supporting #BLM, and my first step is to stop being silent.  pic.twitter.com/8RQmvceHoK",['#blm'],51,3,2,PDT,,
31,2020-06-08 16:40:00,TonyMiano52806,To apologize for the color of your skin is to blaspheme the God who created you. Acceptance by the #BLM and #SJW crowds should be the least of your worries.,"['#blm', '#sjw']",36,2,5,PDT,,
32,2020-06-08 16:39:59,balleralert,"“Go back to Africa” shouts old white man at BLM protest in Broxbourne, Hertfordshire. #antiprotest #blm #BlackLivesMatter pic.twitter.com/b0yb4HheR6","['#antiprotest', '#blm', '#blacklivesmatter']",67,27,40,PDT,,
33,2020-06-08 16:39:53,maximilian_,"On behalf of myself, YoVideogames & our amazing community, here's our $22,500 contribution to @ColorOfChange charity! I'm filled with extreme pride to be at the center of such a caring a generous group of people. I'll never take it for granted. Be excellent to eachother. #BLM  pic.twitter.com/g48Ewo2UML",['#blm'],7123,172,1360,PDT,,
34,2020-06-08 16:39:24,jsnwr,The #BLM #bikenyc protest has completely taken over the EB Manhattan Bridge pic.twitter.com/5Ck5Tnu1MC,"['#blm', '#bikenyc']",51,2,17,PDT,,
35,2020-06-08 16:38:53,bbryonybb,"Use your voice✊🏿✊🏾✊🏽✊🏼✊🏻🖤 @TomMaloneJr
#BlackLivesMatterUK #BlackLivesMatter #manchesterprotests #BLM  pic.twitter.com/PwOhWkZRUI","['#blacklivesmatteruk', '#blacklivesmatter', '#manchesterprotests', '#blm']",36,0,1,PDT,,
36,2020-06-08 16:38:46,Q_FAR1,"""White Privilege""

#BLMUK
#blm  pic.twitter.com/ORkUR5sGDx","['#blmuk', '#blm']",27,1,17,PDT,,
37,2020-06-08 16:38:46,JeffOlsonSD,People waiting 4 hrs. to testify are my heroes. Thank you. #BLM #DefundSDPD Get in on the fun here-  http://sandiego.granicus.com/player/camera/5?publish_id=1648 …,"['#blm', '#defundsdpd']",19,1,2,PDT,,
38,2020-06-08 16:38:33,BygoneDiva,"Would like to see @ScottMorrisonMP on @QandA admitting there is a problem in Australia. It's NOT imported! People have had enough of privileged white govt's ignoring human rights & racism issues. Good on yer Meyne! 👏👏
#BLM #auspol #QandA https://www.theguardian.com/australia-news/2020/jun/04/morrison-says-australia-should-not-import-black-lives-matter-protests-after-deaths-in-custody-rally …","['#blm', '#auspol', '#qanda']",88,9,11,PDT,,
39,2020-06-08 16:38:27,stefariii,"PLEASE DON’T STOP SHARING STORIES ABOUT #BLM It’s so important that we continue to fight! We are only chipping away small parts of this very large problem!!!
So here’s that amazing master doc of all the ways you can help. 
 https://docs.google.com/document/d/1-0KC83vYfVQ-2freQveH43PWxuab2uWDEGolzrNoIks/mobilebasic …",['#blm'],41,0,26,PDT,,
40,2020-06-08 16:37:30,Abel35Nigussu,"First gen college graduate✅
B.S. in Public Health✅
Deans list✅
Future Physical Therapist👨🏾‍⚕️ 
Glory be to God🙏🏾

I wouldn’t be here if it wasn’t for the freedom fighters before me.
#BLM #RIPKOBE pic.twitter.com/ajoXNTYCDu","['#blm', '#ripkobe']",460,16,59,PDT,,
41,2020-06-08 16:36:33,JoshuaMackFit,Deed is done #blm  pic.twitter.com/xDAVjHPD2I,['#blm'],17,0,0,PDT,,
42,2020-06-08 16:34:51,SMSRaiderHoops,"We are 💯% in! We will continue to oppose racism and hate today and everyday. We will listen, learn and grow & be part of the change!!
#BLM #EveryoneLoveEveryone
Thanks @KAMOHOOPS for nominating us. We nominate @SMSRaiderFB @sms_tennis @SMSOUTHBASEBALL @LadyRaidersSMS @soccer_sms","['#blm', '#everyoneloveeveryone']",31,0,0,PDT,,
43,2020-06-08 16:34:39,mypauljenkins,"The always-tremendous @GailSimone is doing amazing things with her #ComicWritersChallenge to raise money for #BLM #BlackLivesMatter - please see my next tweet for my contribution, and please bid often because this is special.","['#comicwriterschallenge', '#blm', '#blacklivesmatter']",29,0,3,PDT,,
44,2020-06-08 16:32:55,politicalite,"TENSION BREWING: Don’t Buy Our Tea Unless You Support Antifa, Says Yorkshire Tea #BLM  https://www.politicalite.com/black-lives-matter/tension-brewing-dont-buy-our-tea-unless-you-support-antifa-says-yorkshire-tea/ … via @Politicalite",['#blm'],92,44,74,PDT,,
45,2020-06-08 16:32:42,iameloho,I hope throughout this #BLM movement BLK people can have a in-house conversation with ourselves 😤💔  pic.twitter.com/fTHkSlOAcZ,['#blm'],225,5,44,PDT,,
46,2020-06-08 16:32:07,CosPlayNay,"“Definition of a hero... That person who helps others simply becuz it shud or must be done & becuz its the right thing to do, is indeed without a doubt, a real superhero.”
-Stan Lee

📸: Various photogs 

#blacklivesmatter #BLM #blacktranslivesmatter
 https://blacklivesmatters.carrd.co/  pic.twitter.com/2DHJ38tash","['#blacklivesmatter', '#blm', '#blacktranslivesmatter']",144,5,43,PDT,,
47,2020-06-08 16:31:43,stephengreaves,Black lives Matter! So amazing to see this guy to get out of his car and thank all the protestors riding past him on the West Side Highway. #BLM #BlackLivesMatter pic.twitter.com/aOC53xTUvA,"['#blm', '#blacklivesmatter']",16,3,3,PDT,,
48,2020-06-08 16:30:41,eloyboy13,"YES, #BLM, RACISM DOES STILL EXIST IN THE 
USA!🇺🇸 
IT'S 99% ON THE #BLACKS IN THE 🎥 THEMSELVES!
TOO MANY #BLACKS ARE THE RACISTS. 
Take 1 sq mi in ANY Blk hood, REPLACE with Japanese or German & in 6 months it will look like a garden with libraries. 
FIX YOUR OWN GD PROBLEMS!😡","['#blm', '#blacks', '#blacks']",22,1,6,PDT,,
49,2020-06-08 16:29:23,FitzInfo,There is nothing new under the sun.... #uspoli #cdnpoli #ukpoli #lawenforcement #RCMP #CIA #Bristol #Toronto #WashingtonDC #NewYork #BLM #kalergiplan pic.twitter.com/9FLG5D7CTV,"['#uspoli', '#cdnpoli', '#ukpoli', '#lawenforcement', '#rcmp', '#cia', '#bristol', '#toronto', '#washingtondc', '#newyork', '#blm', '#kalergiplan']",34,3,30,PDT,,
50,2020-06-08 16:29:13,itsLizzart,"I'm offering two of my DA prints to support the Robert Forbes & Justin Howell fund! Please check out this charity to support #BLM ♥
 http://creatorsforblm.threadless.com  pic.twitter.com/tC6MWOHXXD",['#blm'],362,4,99,PDT,,
51,2020-06-08 16:28:44,RickyTikkiTavi_,I'm actually surprised the amount of people that showed up for the #BLM protest in orting.,['#blm'],13,0,3,PDT,,
52,2020-06-08 16:28:34,alicehenson_,I cannot believe the videos I have seen today. Heartbreaking to think this took place somewhere so many of us associate as home and to see so many familiar faces.. utterly shocked. #blm,['#blm'],36,1,1,PDT,,
53,2020-06-08 16:28:12,Jimmy_iupat,Great to see ⁦@FlyingWithSara⁩ ⁦@Tefere_Gebre⁩ ⁦@GP_IUPAT⁩ and others outside the ⁦@AFLCIO⁩ building today. We will be there every day until we see real change. Come join us and help show the movement what solidarity looks like. #BLM #1u pic.twitter.com/cHbDrrTp7C,"['#blm', '#1u']",54,1,21,PDT,,
54,2020-06-08 16:27:46,TheaMafnas,paddle out for George Floyd in Hawaii 🖤 #BLM  pic.twitter.com/Hbf2bLEfnn,['#blm'],77,8,31,PDT,,
55,2020-06-08 16:27:16,PeteStewartMPH,"Protesting to end racism (sexism, xenophobia, homophobia and all the other -isms that plague our country) with brothers & sisters in the #BlackLivesMatter movement at the West Palm Beach Courthouse. #BLM #WereALLIn pic.twitter.com/z81uUQN0Zg – at Palm Beach County Courthouse","['#blacklivesmatter', '#blm', '#wereallin']",15,0,1,PDT,Palm Beach County Courthouse,
56,2020-06-08 16:26:09,Kscorner_,Can’t wait to go back to amh*rst to see the whites and rich blacks who posted #BLM  go back to their rapey teammates and racist hookups and all white friend groups and alternating between their three canada gooses while they findcomfort in their measly $25 donation.,['#blm'],42,2,2,PDT,,
